userid,version,sum_gamerounds,log_gamerounds,retention_1_int,retention_7_int,retention_score,engagement_tier_code,log_gamerounds_scaled,retention_1_int_scaled,retention_7_int_scaled,retention_score_scaled
2494362,gate_40,116,4.762173934797756,1,0,1,4,1.2559556182935017,1.112909772772301,-0.47889623021007877,0.17117880488574516
2494405,gate_40,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2494533,gate_40,29,3.4011973816621555,1,0,1,3,0.34839022736270886,1.112909772772301,-0.47889623021007877,0.17117880488574516
2494610,gate_40,21,3.091042453358316,0,0,0,3,0.14156382898967226,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2494723,gate_40,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2494853,gate_30,215,5.375278407684165,1,1,3,5,1.6648035145593025,1.112909772772301,2.0881350424523637,2.071339349039964
2494927,gate_40,8,2.1972245773362196,0,0,0,2,-0.45447742403851354,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2495041,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2495587,gate_30,32,3.4965075614664802,1,0,1,3,0.4119476930622503,1.112909772772301,-0.47889623021007877,0.17117880488574516
2495699,gate_40,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2495745,gate_40,7,2.0794415416798357,1,1,3,2,-0.5330208835523608,1.112909772772301,2.0881350424523637,2.071339349039964
2495748,gate_30,109,4.700480365792417,1,0,1,4,1.214815344463473,1.112909772772301,-0.47889623021007877,0.17117880488574516
2495957,gate_40,14,2.70805020110221,0,0,0,2,-0.11383404126860064,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2496024,gate_40,29,3.4011973816621555,1,0,1,3,0.34839022736270886,1.112909772772301,-0.47889623021007877,0.17117880488574516
2496160,gate_30,7,2.0794415416798357,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2496173,gate_40,18,2.9444389791664403,1,0,1,3,0.04380149865398903,1.112909772772301,-0.47889623021007877,0.17117880488574516
2496199,gate_40,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2496368,gate_40,167,5.123963979403259,1,1,3,5,1.4972148247881096,1.112909772772301,2.0881350424523637,2.071339349039964
2496379,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2496389,gate_30,153,5.0369526024136295,1,1,3,5,1.439191404626255,1.112909772772301,2.0881350424523637,2.071339349039964
2496830,gate_40,214,5.3706380281276624,1,1,3,5,1.6617090836695403,1.112909772772301,2.0881350424523637,2.071339349039964
2496864,gate_40,7,2.0794415416798357,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2497047,gate_40,28,3.367295829986474,1,0,1,3,0.32578302305135387,1.112909772772301,-0.47889623021007877,0.17117880488574516
2497274,gate_40,166,5.117993812416755,1,1,3,5,1.49323362693239,1.112909772772301,2.0881350424523637,2.071339349039964
2497323,gate_40,290,5.673323267171493,1,1,3,5,1.8635543297679307,1.112909772772301,2.0881350424523637,2.071339349039964
2497414,gate_40,15,2.772588722239781,0,1,2,2,-0.07079661492105134,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2497512,gate_40,116,4.762173934797756,1,1,3,4,1.2559556182935017,1.112909772772301,2.0881350424523637,2.071339349039964
2497698,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2497827,gate_30,31,3.4657359027997265,1,0,1,3,0.3914276537102581,1.112909772772301,-0.47889623021007877,0.17117880488574516
2497930,gate_30,203,5.318119993844216,1,1,3,5,1.6266875028748096,1.112909772772301,2.0881350424523637,2.071339349039964
2498014,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2498138,gate_40,61,4.127134385045092,1,1,3,4,0.8324803454095255,1.112909772772301,2.0881350424523637,2.071339349039964
2498167,gate_40,34,3.5553480614894135,1,1,3,3,0.4511854016640943,1.112909772772301,2.0881350424523637,2.071339349039964
2498338,gate_30,51,3.9512437185814275,1,0,1,4,0.715187890148345,1.112909772772301,-0.47889623021007877,0.17117880488574516
2498465,gate_40,33,3.5263605246161616,1,1,3,3,0.4318551015396127,1.112909772772301,2.0881350424523637,2.071339349039964
2498493,gate_30,12,2.5649493574615367,0,0,0,2,-0.20926064711427386,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2498602,gate_30,69,4.248495242049359,0,0,0,4,0.9134096702954041,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2498606,gate_40,19,2.995732273553991,0,0,0,3,0.07800636329013047,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2498635,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2498683,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2499056,gate_30,33,3.5263605246161616,1,0,1,3,0.4318551015396127,1.112909772772301,-0.47889623021007877,0.17117880488574516
2499178,gate_40,238,5.476463551931511,0,0,0,5,1.732278692426001,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2499229,gate_30,61,4.127134385045092,1,0,1,4,0.8324803454095255,1.112909772772301,-0.47889623021007877,0.17117880488574516
2499329,gate_30,4,1.6094379124341003,1,0,1,1,-0.8464421739724883,1.112909772772301,-0.47889623021007877,0.17117880488574516
2499420,gate_40,30,3.4339872044851463,1,0,1,3,0.37025607677821604,1.112909772772301,-0.47889623021007877,0.17117880488574516
2499484,gate_30,39,3.6888794541139363,1,0,1,3,0.5402306319214399,1.112909772772301,-0.47889623021007877,0.17117880488574516
2499505,gate_30,16,2.833213344056216,0,0,0,3,-0.03036916709169677,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2499582,gate_30,206,5.332718793265369,1,1,3,5,1.6364226927083543,1.112909772772301,2.0881350424523637,2.071339349039964
2499589,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2499655,gate_40,21,3.091042453358316,0,0,0,3,0.14156382898967226,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2499723,gate_40,44,3.8066624897703196,1,1,3,3,0.6187740914352869,1.112909772772301,2.0881350424523637,2.071339349039964
2499771,gate_40,82,4.418840607796598,1,1,3,4,1.0270042492038023,1.112909772772301,2.0881350424523637,2.071339349039964
2499775,gate_30,58,4.07753744390572,0,1,2,4,0.7994066916640441,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2500115,gate_40,29,3.4011973816621555,0,0,0,3,0.34839022736270886,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2500172,gate_40,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2500208,gate_30,14,2.70805020110221,1,0,1,2,-0.11383404126860064,1.112909772772301,-0.47889623021007877,0.17117880488574516
2500235,gate_40,114,4.74493212836325,1,1,3,4,1.24445794277438,1.112909772772301,2.0881350424523637,2.071339349039964
2500281,gate_30,9,2.302585092994046,0,0,0,2,-0.3842179053411787,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2500294,gate_40,9,2.302585092994046,1,0,1,2,-0.3842179053411787,1.112909772772301,-0.47889623021007877,0.17117880488574516
2500792,gate_30,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2500867,gate_40,228,5.43372200355424,1,1,3,5,1.7037765481586116,1.112909772772301,2.0881350424523637,2.071339349039964
2501142,gate_40,92,4.532599493153256,1,0,1,4,1.102864209482104,1.112909772772301,-0.47889623021007877,0.17117880488574516
2501157,gate_30,36,3.6109179126442243,1,0,1,3,0.48824208245046563,1.112909772772301,-0.47889623021007877,0.17117880488574516
2501167,gate_40,363,5.8971538676367405,0,1,2,5,2.0128154657849278,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2501177,gate_30,7,2.0794415416798357,1,0,1,2,-0.5330208835523608,1.112909772772301,-0.47889623021007877,0.17117880488574516
2501319,gate_30,607,6.410174881966167,1,1,3,6,2.3549228418105366,1.112909772772301,2.0881350424523637,2.071339349039964
2501583,gate_40,44,3.8066624897703196,1,0,1,3,0.6187740914352869,1.112909772772301,-0.47889623021007877,0.17117880488574516
2501668,gate_40,98,4.59511985013459,1,0,1,4,1.144555825766138,1.112909772772301,-0.47889623021007877,0.17117880488574516
2501806,gate_30,56,4.04305126783455,1,1,3,4,0.7764096313578769,1.112909772772301,2.0881350424523637,2.071339349039964
2502110,gate_40,25,3.258096538021482,1,1,3,3,0.2529636215170356,1.112909772772301,2.0881350424523637,2.071339349039964
2502130,gate_30,23,3.1780538303479458,0,0,0,3,0.19958724915152704,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2502253,gate_40,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2502368,gate_30,15,2.772588722239781,0,0,0,2,-0.07079661492105134,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2502590,gate_30,46,3.8501476017100584,1,0,1,3,0.6477720800680317,1.112909772772301,-0.47889623021007877,0.17117880488574516
2502778,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2502828,gate_30,42,3.7612001156935624,0,0,0,3,0.5884575681957398,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2502883,gate_30,9,2.302585092994046,1,0,1,2,-0.3842179053411787,1.112909772772301,-0.47889623021007877,0.17117880488574516
2502896,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2502919,gate_40,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2502985,gate_30,19,2.995732273553991,1,0,1,3,0.07800636329013047,1.112909772772301,-0.47889623021007877,0.17117880488574516
2503103,gate_40,52,3.970291913552122,1,0,1,4,0.7278901534425033,1.112909772772301,-0.47889623021007877,0.17117880488574516
2503147,gate_40,78,4.3694478524670215,1,1,3,4,0.9940667564920009,1.112909772772301,2.0881350424523637,2.071339349039964
2503245,gate_30,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2503512,gate_30,41,3.7376696182833684,1,1,3,3,0.5727662875254909,1.112909772772301,2.0881350424523637,2.071339349039964
2503525,gate_40,4,1.6094379124341003,1,0,1,1,-0.8464421739724883,1.112909772772301,-0.47889623021007877,0.17117880488574516
2503755,gate_30,39,3.6888794541139363,0,0,0,3,0.5402306319214399,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2503905,gate_30,59,4.0943445622221,1,0,1,4,0.810614495994018,1.112909772772301,-0.47889623021007877,0.17117880488574516
2504050,gate_40,50,3.9318256327243257,0,1,2,3,0.7022389656121908,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2504153,gate_40,203,5.318119993844216,1,0,1,5,1.6266875028748096,1.112909772772301,-0.47889623021007877,0.17117880488574516
2504186,gate_40,111,4.718498871295094,1,1,3,4,1.2268309607155312,1.112909772772301,2.0881350424523637,2.071339349039964
2504270,gate_30,88,4.48863636973214,1,1,3,4,1.0735474595334742,1.112909772772301,2.0881350424523637,2.071339349039964
2504332,gate_40,201,5.308267697401205,1,1,3,5,1.6201175121925553,1.112909772772301,2.0881350424523637,2.071339349039964
2504439,gate_40,8,2.1972245773362196,1,0,1,2,-0.45447742403851354,1.112909772772301,-0.47889623021007877,0.17117880488574516
2504485,gate_30,62,4.143134726391533,1,1,3,4,0.8431501515980689,1.112909772772301,2.0881350424523637,2.071339349039964
2504501,gate_40,14,2.70805020110221,0,0,0,2,-0.11383404126860064,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2504599,gate_40,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2504779,gate_40,36,3.6109179126442243,1,0,1,3,0.48824208245046563,1.112909772772301,-0.47889623021007877,0.17117880488574516
2504856,gate_30,10,2.3978952727983707,0,0,0,2,-0.3206604396416372,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2504955,gate_30,54,4.007333185232471,1,0,1,4,0.7525910758321636,1.112909772772301,-0.47889623021007877,0.17117880488574516
2505019,gate_40,392,5.973809611869261,0,1,2,5,2.063933246117876,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2505451,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2505475,gate_30,13,2.6390573296152584,1,0,1,2,-0.15984184517839695,1.112909772772301,-0.47889623021007877,0.17117880488574516
2505518,gate_40,65,4.189654742026425,1,0,1,4,0.8741719616935595,1.112909772772301,-0.47889623021007877,0.17117880488574516
2505526,gate_40,40,3.713572066704308,1,0,1,3,0.5566968675425106,1.112909772772301,-0.47889623021007877,0.17117880488574516
2505535,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2505555,gate_30,51,3.9512437185814275,1,1,3,4,0.715187890148345,1.112909772772301,2.0881350424523637,2.071339349039964
2505715,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2505726,gate_30,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2505919,gate_30,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2506059,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2506064,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2506462,gate_40,37,3.6375861597263857,1,0,1,3,0.5060257672852985,1.112909772772301,-0.47889623021007877,0.17117880488574516
2506590,gate_30,26,3.295836866004329,1,0,1,3,0.27813070866537404,1.112909772772301,-0.47889623021007877,0.17117880488574516
2506668,gate_40,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2506772,gate_40,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2506889,gate_30,92,4.532599493153256,1,1,3,4,1.102864209482104,1.112909772772301,2.0881350424523637,2.071339349039964
2506902,gate_30,11,2.4849066497880004,0,0,0,2,-0.26263701947978246,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2507004,gate_40,15,2.772588722239781,0,1,2,2,-0.07079661492105134,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2507070,gate_40,37,3.6375861597263857,1,0,1,3,0.5060257672852985,1.112909772772301,-0.47889623021007877,0.17117880488574516
2507077,gate_30,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2507120,gate_40,601,6.400257445308821,1,1,3,6,2.3483094124636317,1.112909772772301,2.0881350424523637,2.071339349039964
2507264,gate_40,12,2.5649493574615367,1,0,1,2,-0.20926064711427386,1.112909772772301,-0.47889623021007877,0.17117880488574516
2507630,gate_40,467,6.148468295917647,1,1,3,5,2.1804041555561207,1.112909772772301,2.0881350424523637,2.071339349039964
2507636,gate_40,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2507794,gate_40,63,4.1588830833596715,1,0,1,4,0.8536519223415673,1.112909772772301,-0.47889623021007877,0.17117880488574516
2507860,gate_40,28,3.367295829986474,1,0,1,3,0.32578302305135387,1.112909772772301,-0.47889623021007877,0.17117880488574516
2507999,gate_40,56,4.04305126783455,0,0,0,4,0.7764096313578769,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2508039,gate_40,21,3.091042453358316,0,0,0,3,0.14156382898967226,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2508372,gate_30,307,5.730099782973574,0,1,2,5,1.901415673257564,-0.8985454386917293,2.0881350424523637,1.1212590769628545
2508463,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2508942,gate_40,15,2.772588722239781,1,0,1,2,-0.07079661492105134,1.112909772772301,-0.47889623021007877,0.17117880488574516
2509018,gate_30,30,3.4339872044851463,1,0,1,3,0.37025607677821604,1.112909772772301,-0.47889623021007877,0.17117880488574516
2509099,gate_40,7,2.0794415416798357,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2509120,gate_30,11,2.4849066497880004,0,0,0,2,-0.26263701947978246,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2509210,gate_40,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2509380,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2509568,gate_40,12,2.5649493574615367,1,1,3,2,-0.20926064711427386,1.112909772772301,2.0881350424523637,2.071339349039964
2509754,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2509854,gate_30,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2509987,gate_40,10,2.3978952727983707,0,0,0,2,-0.3206604396416372,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2509993,gate_40,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2510090,gate_30,8,2.1972245773362196,0,0,0,2,-0.45447742403851354,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2510226,gate_40,74,4.31748811353631,1,1,3,4,0.9594174742051998,1.112909772772301,2.0881350424523637,2.071339349039964
2510352,gate_30,27,3.332204510175204,0,0,0,3,0.3023824234529125,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2510396,gate_40,6,1.9459101490553132,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2510444,gate_40,113,4.736198448394496,1,0,1,4,1.2386338999891864,1.112909772772301,-0.47889623021007877,0.17117880488574516
2510478,gate_30,4,1.6094379124341003,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2510499,gate_40,30,3.4339872044851463,1,0,1,3,0.37025607677821604,1.112909772772301,-0.47889623021007877,0.17117880488574516
2510566,gate_40,9,2.302585092994046,1,0,1,2,-0.3842179053411787,1.112909772772301,-0.47889623021007877,0.17117880488574516
2510618,gate_40,19,2.995732273553991,0,0,0,3,0.07800636329013047,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2510619,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.47889623021007877,-0.7789014671913643
2510624,gate_40,22,3.1354942159291497,1,0,1,3,0.17120642730057925,1.112909772772301,-0.47889623021007877,0.17117880488574516
