userid,version,sum_gamerounds,log_gamerounds,retention_1_int,retention_7_int,retention_score,engagement_tier_code,log_gamerounds_scaled,retention_1_int_scaled,retention_7_int_scaled,retention_score_scaled,cluster_id,segment_name
3090692,gate_40,8,2.19722457733622,0,0,0,2,-0.4544774240385135,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3090778,gate_30,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3090786,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3090824,gate_40,26,3.295836866004329,0,1,2,3,0.278130708665374,-0.8985454386917293,2.088135042452364,1.1212590769628543,1,Loyal Core Champions (D7 Retained)
3090830,gate_40,4,1.6094379124341005,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3090840,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3090862,gate_30,17,2.8903717578961645,0,0,0,3,0.0077468445927956,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3090921,gate_40,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3091037,gate_40,100,4.61512051684126,1,0,1,4,1.1578932435612457,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3091196,gate_30,8,2.19722457733622,0,0,0,2,-0.4544774240385135,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3091345,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3091352,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3091456,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3091600,gate_30,4,1.6094379124341005,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3091645,gate_40,10,2.3978952727983707,0,0,0,2,-0.3206604396416372,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3091667,gate_30,4,1.6094379124341005,1,0,1,1,-0.8464421739724883,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3091723,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3091884,gate_40,12,2.5649493574615367,0,0,0,2,-0.2092606471142738,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3091895,gate_40,30,3.4339872044851463,0,0,0,3,0.370256076778216,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3091901,gate_40,108,4.691347882229144,1,1,3,4,1.2087253600356185,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3092107,gate_40,20,3.044522437723423,0,1,2,3,0.1105420188941814,-0.8985454386917293,2.088135042452364,1.1212590769628543,1,Loyal Core Champions (D7 Retained)
3092189,gate_30,12,2.5649493574615367,1,0,1,2,-0.2092606471142738,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3092387,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3092410,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3092525,gate_30,50,3.9318256327243257,1,0,1,3,0.7022389656121908,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3092593,gate_40,40,3.713572066704308,1,0,1,3,0.5566968675425106,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3092624,gate_30,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3092765,gate_30,9,2.302585092994046,1,0,1,2,-0.3842179053411787,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3092851,gate_40,82,4.418840607796598,1,0,1,4,1.0270042492038025,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3092896,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3092977,gate_40,11,2.4849066497880004,0,0,0,2,-0.2626370194797824,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3093002,gate_40,9,2.302585092994046,0,0,0,2,-0.3842179053411787,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3093063,gate_30,3,1.3862943611198906,1,0,1,1,-0.9952451521836702,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3093107,gate_30,12,2.5649493574615367,1,0,1,2,-0.2092606471142738,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3093108,gate_40,56,4.04305126783455,1,0,1,4,0.7764096313578769,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3093204,gate_30,106,4.672828834461906,1,1,3,4,1.1963759578450983,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3093278,gate_40,35,3.58351893845611,0,0,0,3,0.4699711132241051,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3093559,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3093575,gate_40,22,3.1354942159291497,1,0,1,3,0.1712064273005792,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3093925,gate_40,15,2.772588722239781,1,0,1,2,-0.0707966149210513,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3093931,gate_40,58,4.07753744390572,1,0,1,4,0.7994066916640441,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3093987,gate_30,4,1.6094379124341005,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3094050,gate_40,16,2.833213344056216,1,0,1,3,-0.0303691670916967,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3094109,gate_30,678,6.520621127558696,1,1,3,6,2.428573772700626,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3094130,gate_30,8,2.19722457733622,0,0,0,2,-0.4544774240385135,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3094438,gate_40,5,1.791759469228055,1,0,1,1,-0.724861288111092,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3094533,gate_30,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3094765,gate_30,340,5.831882477283517,1,1,3,5,1.969289326582868,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3094794,gate_40,4,1.6094379124341005,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3094994,gate_30,4,1.6094379124341005,0,0,0,1,-0.8464421739724883,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3095209,gate_30,8,2.19722457733622,1,0,1,2,-0.4544774240385135,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3095479,gate_40,8,2.19722457733622,0,0,0,2,-0.4544774240385135,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3095676,gate_30,15,2.772588722239781,0,0,0,2,-0.0707966149210513,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3095813,gate_40,27,3.332204510175204,1,0,1,3,0.3023824234529125,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3095865,gate_30,7,2.079441541679836,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3095869,gate_40,13,2.6390573296152584,0,0,0,2,-0.1598418451783969,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3095909,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3095951,gate_40,20,3.044522437723423,0,0,0,3,0.1105420188941814,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3096042,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3096117,gate_40,2,1.0986122886681098,0,1,2,1,-1.1870855567424012,-0.8985454386917293,2.088135042452364,1.1212590769628543,1,Loyal Core Champions (D7 Retained)
3096129,gate_40,41,3.737669618283368,1,0,1,3,0.5727662875254909,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3096409,gate_40,48,3.8918202981106265,1,0,1,3,0.6755614618268764,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3096851,gate_40,4,1.6094379124341005,1,0,1,1,-0.8464421739724883,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3096935,gate_40,20,3.044522437723423,0,0,0,3,0.1105420188941814,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3096983,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3097077,gate_40,6,1.9459101490553128,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3097123,gate_30,134,4.90527477843843,1,0,1,4,1.3513822241391749,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3097157,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3097446,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3097455,gate_40,39,3.688879454113936,1,1,3,3,0.5402306319214399,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3097639,gate_40,85,4.454347296253507,0,0,0,4,1.050681836827049,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3097696,gate_40,323,5.780743515792329,1,0,1,5,1.9351873786318805,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3097732,gate_40,92,4.532599493153256,1,0,1,4,1.102864209482104,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3097786,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3097804,gate_30,15,2.772588722239781,0,0,0,2,-0.0707966149210513,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3097815,gate_30,316,5.75890177387728,1,1,3,5,1.920622242300861,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3098197,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3098240,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3098500,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3099058,gate_40,112,4.727387818712341,1,1,3,4,1.232758543390714,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3099060,gate_30,5,1.791759469228055,0,0,0,1,-0.724861288111092,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3099161,gate_40,23,3.1780538303479458,0,1,2,3,0.199587249151527,-0.8985454386917293,2.088135042452364,1.1212590769628543,1,Loyal Core Champions (D7 Retained)
3099196,gate_40,21,3.091042453358316,0,0,0,3,0.1415638289896722,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3099369,gate_40,65,4.189654742026425,1,0,1,4,0.8741719616935595,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3099436,gate_40,31,3.4657359027997265,1,0,1,3,0.3914276537102581,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3099461,gate_40,19,2.995732273553991,1,0,1,3,0.0780063632901304,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3099661,gate_40,42,3.7612001156935615,1,0,1,3,0.5884575681957398,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3099689,gate_40,34,3.555348061489413,1,0,1,3,0.4511854016640943,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3099703,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3099812,gate_30,29,3.4011973816621555,1,0,1,3,0.3483902273627088,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3099963,gate_30,17,2.8903717578961645,1,0,1,3,0.0077468445927956,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3100133,gate_30,126,4.844187086458591,1,1,3,4,1.3106459785918072,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3100243,gate_40,847,6.742880635791903,1,1,3,6,2.576787227967741,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3100354,gate_40,66,4.204692619390966,1,0,1,4,0.8841999500653466,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3100604,gate_30,33,3.5263605246161616,1,0,1,3,0.4318551015396127,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3100659,gate_40,34,3.555348061489413,0,0,0,3,0.4511854016640943,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3101261,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3101303,gate_30,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3101372,gate_30,6,1.9459101490553128,0,0,0,2,-0.6220661138097063,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3101637,gate_40,373,5.924255797414532,1,1,3,5,2.0308883513442644,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3101778,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3101783,gate_30,5,1.791759469228055,1,0,1,1,-0.724861288111092,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3101899,gate_30,73,4.30406509320417,1,1,3,4,0.9504663510817756,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3101970,gate_40,19,2.995732273553991,1,0,1,3,0.0780063632901304,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3102349,gate_40,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3102393,gate_40,7,2.079441541679836,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3102405,gate_30,12,2.5649493574615367,0,0,0,2,-0.2092606471142738,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3102447,gate_40,73,4.30406509320417,1,1,3,4,0.9504663510817756,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3102500,gate_30,2,1.0986122886681098,0,0,0,1,-1.1870855567424012,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3102609,gate_30,1,0.6931471805599453,0,0,0,1,-1.4574694208149794,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3102688,gate_40,18,2.9444389791664403,1,0,1,3,0.043801498653989,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3102975,gate_30,192,5.262690188904886,1,1,3,5,1.589724211719588,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3102998,gate_40,67,4.219507705176107,0,0,0,4,0.8940793701709222,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3103148,gate_30,507,6.230481447578482,1,1,3,6,2.235094515854426,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3103158,gate_40,269,5.598421958998375,1,1,3,5,1.813606492770484,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3103224,gate_30,10,2.3978952727983707,0,0,0,2,-0.3206604396416372,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3103362,gate_40,292,5.680172609017068,1,1,3,5,1.8681218042004448,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3103520,gate_30,3,1.3862943611198906,0,0,0,1,-0.9952451521836702,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3103890,gate_40,0,0.0,0,0,0,0,-1.919693689446289,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,0,Immediate Bouncers
3104027,gate_30,21,3.091042453358316,0,0,0,3,0.1415638289896722,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3104123,gate_40,9,2.302585092994046,0,0,0,2,-0.3842179053411787,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3104133,gate_30,257,5.552959584921617,1,1,3,5,1.783289969530937,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3104167,gate_30,39,3.688879454113936,1,0,1,3,0.5402306319214399,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3104478,gate_30,13,2.6390573296152584,0,0,0,2,-0.1598418451783969,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3104588,gate_40,75,4.330733340286331,1,1,3,4,0.968250035916608,1.112909772772301,2.088135042452364,2.071339349039964,1,Loyal Core Champions (D7 Retained)
3104884,gate_30,20,3.044522437723423,0,0,0,3,0.1105420188941814,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3105174,gate_30,7,2.079441541679836,0,0,0,2,-0.5330208835523608,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
3105226,gate_40,32,3.49650756146648,1,0,1,3,0.4119476930622503,1.112909772772301,-0.4788962302100787,0.1711788048857451,2,Short-Term Adopters (D1 Only)
3105423,gate_40,12,2.5649493574615367,0,0,0,2,-0.2092606471142738,-0.8985454386917293,-0.4788962302100787,-0.7789014671913643,3,Day-0 Bingers (Unretained)
